ZIP,ALand
57701,4558730
57701,12078054
57311,1125387593
57701,62407702
57701,97721784
57790,4883639127
57262,45109075
57279,539730522
57440,2121637282
57555,2370462451
57053,731428996
57025,299123877
57078,2647849
57577,2755020336
57078,8697218
57623,5079965937
57783,4857986
38310,17771554
35739,11877479
37650,3611095
37204,2345880
38571,5926986
38011,2773863
37110,2429078
38553,26303646
38017,93320458
38019,29775707
37321,19820180
37317,6811346
37643,25300724
37134,5154613
37922,41479643
38337,2835037
38229,5908751
37073,18028617
37341,16752391
38462,13850185
37756,10175576
37604,111347142
37083,13587469
38464,32758380
37350,3478349
38201,16262967
38050,2919085
38368,4159863
37356,22267452
37122,64114860
37820,10643826
37615,11612479
37841,24181294
37143,19993241
37876,15717684
37415,16975414
37852,4524083
37373,78229422
37375,10066210
37166,15302410
38585,17799099
37872,9791338
37179,50514135
38260,3855354
37885,23268965
37694,1744070
38075,7107442
38389,3686668
37705,107845806
38201,80415075
37128,24439291
37129,7736337
37130,6239972
37327,318089976
37876,106015182
38107,4186005
38122,1664587
38112,1196174
38104,1213206
38109,3355152
37643,18045657
38104,2086857
38106,5981727
38122,2863303
38122,3600199
38118,3900567
38107,1201227
38053,52074158
38128,7804897
38002,25256584
38002,29031234
37640,190088647
38016,2385543
38119,7977464
38139,16162430
38017,4584878
38125,3552246
38116,1435873
38109,4246485
38016,18232660
37023,101257990
37664,21828105
37082,90715571
37664,19929453
37620,35015527
37186,75278761
37048,55818261
37066,66852323
37075,9926530
37075,7970324
38019,88617969
37650,4777194
37110,29995794
37879,70091450
37604,21221226
37615,34311738
38485,372992280
38225,251669046
37027,39092310
37027,7000284
37062,13758115
37064,9123863
37122,34329350
37087,13751261
37722,118966228
37830,25496833
37830,10645460
37769,36526509
37716,128578918
37716,9883615
37830,44007157
37160,47471368
37160,33749770
38320,136740119
37367,293960512
37342,212359231
37701,18006052
37853,36455290
37804,2585324
37804,34896630
37801,20395047
37882,90320699
37803,65203952
37777,36895518
37311,8086360
37311,6958615
38006,91640446
37323,9181502
37312,59042672
37312,11408698
37729,439265162
37757,19862804
37766,17100668
37757,89909074
37026,143409000
38344,273370270
38235,249688416
38572,31095057
37643,8828165
37601,9526964
37643,184215068
37687,126182603
37146,32409759
37082,90715571
38340,342559548
37715,191410589
37752,131539254
37150,225939261
37152,68410516
37843,154709761
37722,118966228
37355,211825702
37355,12056428
37388,93271891
37388,21233739
38050,179203529
38571,316740959
38572,26578800
38572,19724359
37180,232377240
37115,3385595
37080,65089877
37152,68410516
37115,9767514
37138,15664001
37115,3097227
37115,5467493
37207,2449037
37216,4125682
37207,4224644
37216,2651980
37216,3178718
37206,3248184
37207,1428874
37207,1209853
37218,8842385
37209,2709513
37209,1328895
37208,6828709
37203,1885153
37214,18042728
37076,8571303
37207,1209853
37214,5227792
37214,11944718
37013,2231922
37013,3503079
37214,9544532
37013,12630199
37217,1966373
37203,1834986
37212,1526628
37212,1731432
37209,3620754
37212,1433515
37210,1908891
37204,5280881
37215,4580740
37205,4336557
37205,10215222
37221,6525801
37221,6960648
37205,10530927
37215,17218723
37210,759492
37027,3515866
37211,2582794
37211,2904632
37027,1853547
37013,2606871
37013,2018507
37208,3905303
38341,275489461
37166,155164176
37059,348499235
37076,4704871
37187,138234324
37055,38561116
37055,89187962
38024,27208413
38034,106401733
38049,202820454
38060,115462174
38068,226180695
38068,335009725
38504,346067417
37076,6095030
37388,113650635
37398,21850258
37345,219427389
38358,119721073
38382,152358968
38343,62496270
38358,51533182
38478,102692705
37861,245074278
37861,191244558
37217,4212164
37745,49875661
37745,16411205
37818,27461254
37743,299103340
37745,137469833
37339,230049295
37813,7274691
37814,31675506
37813,37743204
37814,38211935
37212,1526628
37405,2738519
37404,2568947
37410,8494824
37404,4137535
37411,2794695
37411,7504724
37308,111223843
37373,97468038
37379,29134309
37343,11405999
37211,3251465
37343,19073373
37415,9005270
37415,3693238
37405,11439061
37377,11982737
37302,31385193
37363,6928682
37363,5951080
37416,5989074
37341,18636470
38341,308737620
37205,7236750
37421,7816477
37412,5778663
37412,5389218
37419,67040994
37403,2792792
38381,476251552
38008,299529115
38310,304322594
38372,463094359
37869,264654800
37221,3432624
37873,168499505
37660,23852262
37711,66595649
38012,20312714
38388,305692819
38351,99777296
38251,257618784
38242,3317210
38221,205531231
37033,283343648
37211,2085024
37061,90253093
37185,271860495
37134,93537678
37890,87348582
37760,33484301
37760,48432617
37725,118487998
37683,239213372
37916,1807159
37917,2190359
37013,2320351
37920,6694767
37921,4984313
37914,3657248
37909,5340634
37912,2736279
37919,5017030
37923,8457614
37923,3554600
37921,5618638
37918,10305375
37206,3504263
37871,37393903
37920,40690913
37919,6279781
37922,12951849
37922,5672733
37931,6326841
37931,18031863
37849,6437124
37918,14609703
37721,12793723
37166,155164176
37917,2802807
37916,1961094
38080,236286126
38040,131538763
38063,17552942
38464,266631261
38464,57554342
38469,153812584
38462,220824339
37334,88463838
37055,32877053
37335,240276065
37771,81675916
37772,42850783
37774,64998262
37303,257136010
37303,7558914
37329,120163536
37370,272168744
38310,123859319
38357,197755268
38030,588586457
37083,177860273
38305,11327486
38305,4700103
38301,5956695
38301,60719112
38305,270635893
38305,20660744
38391,263106645
37397,222946518
37380,72597092
38048,154805418
37091,253702153
37047,334494821
38401,85131035
38401,30828541
38401,4685414
38474,106876093
38451,271735369
37885,405377212
37354,114646196
37354,173760991
37398,137978315
37040,10757538
37043,2710182
37042,7332808
37042,7390769
37042,1904706
37040,83542569
37043,25898358
37040,13737366
37040,26713630
37887,152805043
37853,36455290
38358,49750212
37829,307583962
38232,352935326
38261,19143657
38570,204634365
38580,191694705
37096,666702501
37307,295675221
38574,246565585
38501,7757186
38501,8017516
38472,314062330
38544,145588210
37381,191856166
37321,119929788
37763,147271682
37880,260878649
37854,74053699
37748,28108154
37049,181116654
37172,15127212
37073,84043302
37861,191244558
37152,34284420
37086,5382035
37167,6204313
37167,80431962
37037,114603922
37129,47807455
37128,24439291
37128,16012025
37130,44395494
37129,7195721
37743,136822163
37130,4206916
37128,17106507
37130,9882623
37841,309482452
37852,318354454
37764,34029912
37865,19168209
37876,106015182
37862,22965434
37738,20040812
37339,230049295
38107,2276724
38108,2365335
38122,1664587
38107,1644293
38104,1620789
38111,4109576
38104,2802855
38104,1413183
38104,1281531
38106,4195192
37814,9534421
38106,1528522
38104,2086857
38114,1919546
38111,1917129
38114,3493027
38111,2681197
38114,3200939
38117,5359535
38108,5866268
38117,3210263
37404,1698747
38120,6831147
38127,4144859
38127,4197138
38127,3599659
38106,4589387
38118,1800832
38118,2378711
38118,4777612
38116,2388231
38111,3843267
37411,3173131
38053,58246086
38108,3496505
38128,2501636
38128,7804897
38134,7648531
38133,8507567
38135,7520488
38134,4666433
38002,70715856
38016,65529578
37379,37973096
38133,4262424
38016,4630672
38118,6092604
38016,3931915
38138,1377968
38119,3166194
38138,4338247
38139,16162430
38125,19518731
38017,5272850
37343,16164865
38017,12125469
38115,1039699
38141,3945680
38125,5612786
38141,2032096
38116,4921356
38116,4156343
38116,2618138
38109,19646728
38109,6561018
37801,20395047
37419,11187082
38109,4212771
38116,15633876
38109,97259271
38560,146067806
37058,259807498
37660,3577256
37664,6415252
37664,37827254
37660,6937696
37664,20174097
37363,6928682
37617,45853382
24201,8918728
37620,5151543
37618,36389637
37618,88890566
37617,55515555
37022,139560544
37148,14629298
37188,15350169
37022,118392546
37421,14005496
37066,10280103
37075,30654495
37075,9926530
37075,7757228
37075,10644359
38023,241952292
38058,62394339
38019,88617969
38019,137293888
37650,257036364
37419,67040994
37650,4777194
37807,61987425
38585,227429517
37110,29995794
37110,39850829
37601,2414397
37604,17642624
37604,2315122
37601,6470330
37601,19027726
38008,68765280
37659,47997972
37659,34430631
37690,76695501
38485,372992280
38237,15373371
38255,122331406
38230,201521072
38583,163688965
38559,111222583
37027,9779529
37811,142167814
37027,7000284
37027,27911824
37064,19895055
37064,4516015
37064,5310436
37064,57401454
37174,36987979
37087,51490964
37122,18798816
37122,5377608
37642,199381237
37087,13751261
37122,41525962
37184,344403969
38388,305692819
38242,18515492
37061,243401244
37777,36895518
38501,188333484
37725,118487998
37921,1613062
37920,5687868
37920,16647573
37919,5386128
37931,3005858
37924,20584345
37919,20720076
37922,4910901
37311,6958615
37932,21702988
37918,8159861
37721,55872483
72358,521748617
38464,266631261
38462,509783735
38488,204259385
37846,135257754
37370,272168744
37083,177860273
37323,175570996
38301,2716416
38305,8755686
37397,222946518
37047,334494821
38401,7803667
37308,179675934
37040,10757538
37042,2301122
42223,18343384
37040,13737366
37766,83899693
37887,363882867
38261,19143657
38554,276359943
38506,95634228
38501,210115671
37840,18203602
37830,83570809
37073,84043302
37086,12493448
37085,188873159
79001,1217792
76430,4057164
78582,133278
77575,8554449
76008,6011871
78336,32555415
79502,5320619
75554,2459544
76821,9063053
79772,1702064
77522,99850842
78738,17640926
79505,2722373
77332,6052338
77419,5264762
78006,28331530
78045,4922524
77466,5367218
76426,20502393
76801,38439124
76518,3518780
77024,3748634
79013,5518981
78584,83651
78130,371245215
75006,93959417
78613,61485371
75758,15715469
76632,10231922
78154,40659838
75693,16421547
77541,13892315
75938,5181328
75431,2859679
76522,46712526
75110,57775008
76059,8621619
77532,5766299
77954,16997826
79022,12386057
76639,4623516
78566,1173266
75115,56029492
79027,8159401
75567,16383304
79031,3111844
78538,2679628
78852,18256233
76360,7467114
78582,19374
75110,690989
76039,41878653
77461,5153502
78584,2156270
78540,2274141
75022,108528438
79839,49073037
78045,1339167
77546,53493550
77441,28414398
79739,4580788
78582,205373
75647,30009035
76632,10452290
79742,1398271
75844,5158979
76642,11238275
79236,4607602
79520,13694064
79521,9318046
75032,31160368
77445,15872016
75771,5349931
78017,3250065
78232,3817300
76087,4267037
75656,6392486
78634,21110381
78584,742017
79744,1597482
78584,40326
76303,2545289
78118,5855593
76550,5249644
75662,48080349
79529,2158013
78582,157469
78559,2960164
78572,17459728
75029,4006949
76135,4013929
77568,36063069
77571,48263682
78046,612482
78566,12432543
78641,76598339
75057,94986734
79772,2628244
78643,13645934
78584,316565
78540,3525764
78046,487244
78046,383803
79410,322793416
78052,11516761
75071,163107658
78653,19035941
75571,1497574
76856,9461408
78076,4593330
76641,1126111
77864,4110429
76670,6374573
78572,92048427
77580,41600148
76671,1920238
75681,3845249
75094,14718853
77058,3160098
75173,6181609
76078,40181285
78640,9497335
78141,1288133
78584,59373
77385,3693664
79351,2227933
76374,5239835
75684,17353159
78368,227487
76227,1144625
75029,112645407
76020,48886710
76676,2570401
78660,59105389
75968,5299777
75939,6857744
77640,199226756
79356,9698795
77484,18690692
76227,2933965
78595,22431
78584,142438
78584,94951
75965,4305860
75760,7620745
75155,6917135
78582,29399216
79244,2749966
75686,1050938
75029,1004161
78954,2470985
75785,18708276
76571,5604590
75972,12217475
78584,111443
78589,29650051
76877,5913594
78582,198602
78956,6546052
75159,48811123
78713,6686821
79079,5300471
77459,34342832
79364,13949111
76950,5310544
78578,6959698
78380,2594541
79521,15441689
79084,5267972
75182,42777020
79556,28658128
76574,47610031
75503,75268759
78361,10068708
78584,47268
77990,2894055
78359,2805147
75789,6217521
78389,8957667
78802,15326538
75495,10837268
78582,24445
78959,3312487
76148,10778115
79378,880017
76262,17411135
78572,3071560
75791,14343845
77664,11314023
76389,6484805
75496,3910784
78612,31162656
78569,3643650
75225,1199677
75225,2883569
75205,2137906
75019,7007467
75201,6761935
75039,27181248
79331,5860424
79045,5729293
76528,750372840
79045,3858451891
76227,122416178
76227,32001063
75034,2664535
75068,8331765
76266,30217479
76092,18503029
76247,119366927
76207,9865700
76207,11949582
76522,3428688
76209,2772091
76205,24467738
76205,1421648
76210,4590289
75065,24247970
76210,4903887
75057,11309768
75077,3807953
75056,10692874
75056,2516153
79731,2033319717
75034,10854581
75007,2331031
75007,1783032
75057,4782032
75007,4310621
75010,5092676
75007,2502327
75287,914011
75287,1584526
75077,3023636
75206,1571513
